CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
17172,1,480,78,317.8,317.8,15,0.0,15,0,0.0
17684,1,145,43,239.4,239.4,15,0.0,15,0,0.0
15823,1,-282,337,-811.9,-811.9,15,0.0,15,15,1.0
17176,1,170,201,306.1,306.1,15,0.0,15,0,0.0
17694,1,184,141,283.1,283.1,15,0.0,15,0,0.0
13349,1,224,10,197.3,197.3,15,0.0,15,0,0.0
17895,1,127,44,95.5,95.5,15,0.0,15,0,0.0
16526,1,106,171,290.4,290.4,15,0.0,15,0,0.0
13127,1,127,77,259.2,259.2,15,0.0,15,0,0.0
14885,1,724,131,765.3,765.3,15,0.0,15,0,0.0
14029,2,198,63,467.7,233.85,15,5.71,15,0,0.0
13083,2,187,4,303.8,151.9,15,4.18,18,0,0.0
14000,2,707,206,633.7,316.85,15,0.27,16,1,0.06
13930,2,274,57,337.3,168.65,15,4.88,17,0,0.0
17239,2,149,312,379.9,189.95,15,2.6,16,1,0.06
13272,2,96,31,276.6,138.3,15,4.14,15,0,0.0
13972,2,187,70,190.3,95.15,15,9.36,15,0,0.0
17018,2,176,40,920.1,460.05,15,19.0,16,0,0.0
17854,2,84,185,311.3,155.65,15,2.93,15,0,0.0
14114,2,101,273,386.5,193.25,15,4.0,15,0,0.0
14784,2,237,26,290.0,145.0,15,21.21,15,0,0.0
16555,2,175,35,285.9,142.95,15,4.62,17,0,0.0
12962,2,129,7,266.4,133.2,15,7.07,16,0,0.0
14236,2,310,80,490.9,245.45,15,20.79,15,0,0.0
18154,2,255,3,399.2,199.6,15,2.0,21,0,0.0
13008,2,115,323,178.5,89.25,15,2.64,15,1,0.07
13657,2,208,10,367.1,183.55,15,13.57,15,0,0.0
13529,2,74,78,307.8,153.9,15,8.93,15,0,0.0
12454,2,0,53,0.0,0.0,15,0.07,30,15,0.5
14333,2,52,64,351.5,175.75,15,0.17,19,4,0.21
16957,2,172,239,416.6,208.3,15,2.8,16,0,0.0
16948,3,1614,138,435.0,145.0,15,10.33,19,0,0.0
15516,3,27,44,62.4,20.8,15,0.07,15,0,0.0
16498,3,42,161,86.1,28.7,15,0.0,16,1,0.06
14737,3,345,3,1164.5,388.16666666666669,15,21.81,17,0,0.0
16478,3,224,25,331.0,110.33333333333333,15,2.44,17,0,0.0
12414,3,297,217,442.4,147.46666666666667,15,6.57,15,0,0.0
13592,4,84,35,248.0,62.0,15,15.2,16,0,0.0
14522,4,525,24,974.5,243.625,15,10.75,17,0,0.0
16112,4,574,143,195.7,48.925,15,12.87,16,0,0.0
12557,5,4384,16,11991.0,2398.2,15,11.03,33,0,0.0
16682,5,1040,4,1028.0,205.6,15,6.24,30,0,0.0
14101,6,6942,73,5976.8,996.13333333333333,15,7.35,35,0,0.0
13410,7,513,8,988.9,141.27142857142857,15,9.66,30,2,0.07
13146,1,154,26,228.9,228.9,16,0.0,17,0,0.0
18251,1,7824,87,4314.7,4314.7,16,0.0,16,0,0.0
12561,1,177,302,238.9,238.9,16,0.0,16,0,0.0
12350,1,196,310,294.4,294.4,16,0.0,16,0,0.0
17140,1,296,247,454.1,454.1,16,0.0,18,0,0.0
14932,1,79,365,313.5,313.5,16,0.0,16,0,0.0
13932,1,72,294,307.4,307.4,16,0.0,16,0,0.0
16247,1,182,170,114.6,114.6,16,0.0,16,0,0.0
16123,1,170,51,307.8,307.8,16,0.0,16,0,0.0
14518,1,278,64,174.4,174.4,16,0.0,16,0,0.0
13990,1,190,213,311.3,311.3,16,0.0,16,0,0.0
14581,1,217,16,138.6,138.6,16,0.0,17,0,0.0
13886,1,126,71,243.6,243.6,16,0.0,16,0,0.0
17678,1,207,263,298.1,298.1,16,0.0,16,0,0.0
13245,1,125,50,430.5,430.5,16,0.0,16,0,0.0
15333,1,344,208,1028.6,1028.6,16,0.0,16,0,0.0
15557,1,213,28,468.9,468.9,16,0.0,19,0,0.0
13678,1,924,151,232.6,232.6,16,0.0,16,0,0.0
12519,1,172,63,276.8,276.8,16,0.0,16,0,0.0
13226,1,80,273,108.2,108.2,16,0.0,16,0,0.0
13419,1,275,63,221.1,221.1,16,0.0,16,0,0.0
14638,1,166,50,443.6,443.6,16,0.0,16,0,0.0
15127,1,251,65,406.5,406.5,16,0.0,16,0,0.0
13273,1,153,113,139.0,139.0,16,0.0,16,0,0.0
15319,1,175,283,204.5,204.5,16,0.0,16,0,0.0
17171,1,185,289,224.9,224.9,16,0.0,16,0,0.0
16793,1,146,57,243.8,243.8,16,0.0,16,0,0.0
15280,1,154,172,113.1,113.1,16,0.0,16,0,0.0
15885,1,109,93,349.4,349.4,16,0.0,16,0,0.0
13453,2,134,165,357.0,178.5,16,7.69,17,0,0.0
14024,2,150,121,327.7,163.85,16,0.13,16,0,0.0
13460,2,286,29,183.4,91.7,16,1.25,17,0,0.0
14557,2,0,64,0.0,0.0,16,0.68,32,16,0.5
16956,2,112,9,292.3,146.15,16,0.47,18,2,0.11
16313,2,165,3,274.2,137.1,16,3.07,16,0,0.0
15363,2,143,241,318.1,159.05,16,8.19,17,1,0.06
16091,2,154,154,315.1,157.55,16,2.53,18,0,0.0
16778,2,194,74,245.9,122.95,16,13.27,16,0,0.0
16810,2,112,192,275.6,137.8,16,11.2,16,1,0.06
12763,2,316,138,494.1,247.05,16,13.53,18,0,0.0
15609,2,145,182,270.0,135.0,16,0.06,18,2,0.11
16952,2,92,109,167.6,83.8,16,0.0,16,0,0.0
14496,2,159,311,538.8,269.4,16,3.39,19,0,0.0
14427,2,228,50,363.3,181.65,16,0.81,17,0,0.0
13917,2,228,49,272.0,136.0,16,8.29,18,0,0.0
14288,2,187,212,413.8,206.9,16,0.06,17,1,0.06
12787,3,258,9,418.7,139.56666666666666,16,11.37,17,0,0.0
17693,3,229,136,187.0,62.333333333333336,16,0.06,18,2,0.11
17816,4,30,36,36.6,9.15,16,20.44,17,0,0.0
13329,4,427,31,740.4,185.1,16,18.56,19,2,0.11
16660,5,451,16,810.5,162.1,16,18.88,17,1,0.06
13524,5,322,40,650.2,130.04000000000002,16,7.38,25,0,0.0
16107,7,1176,17,3204.2,457.74285714285713,16,5.4,31,0,0.0
15864,8,1044,22,1769.8,221.225,16,12.7,24,4,0.17
12953,1,84,9,329.9,329.9,17,0.0,17,0,0.0
16339,1,21,284,94.1,94.1,17,0.0,18,0,0.0
15346,1,144,332,252.4,252.4,17,0.0,17,0,0.0
17855,1,197,372,209.0,209.0,17,0.0,17,0,0.0
14476,1,110,257,193.0,193.0,17,0.0,17,0,0.0
14974,1,37,37,89.9,89.9,17,0.0,17,0,0.0
17456,1,222,365,249.9,249.9,17,0.0,17,0,0.0
13803,1,121,255,277.1,277.1,17,0.0,17,0,0.0
15552,1,60,217,90.1,90.1,17,0.0,17,0,0.0
16281,1,934,72,2062.1,2062.1,17,0.0,17,0,0.0
16528,1,171,3,244.4,244.4,17,0.0,17,0,0.0
16517,1,96,277,162.7,162.7,17,0.0,17,0,0.0
18120,1,31,214,111.1,111.1,17,0.0,17,0,0.0
13328,1,680,316,1308.5,1308.5,17,0.0,17,0,0.0
15341,1,812,80,2020.5,2020.5,17,0.0,17,0,0.0
13177,1,91,64,282.5,282.5,17,0.0,17,0,0.0
15820,1,128,319,207.0,207.0,17,0.0,17,0,0.0
13897,1,200,50,311.2,311.2,17,0.0,17,0,0.0
15604,1,159,52,216.4,216.4,17,0.0,17,0,0.0
17343,1,56,355,193.6,193.6,17,0.0,17,0,0.0
14881,1,316,19,255.4,255.4,17,0.0,17,0,0.0
12531,1,45,14,125.2,125.2,17,0.0,17,0,0.0
17498,1,394,75,272.2,272.2,17,0.0,17,0,0.0
13503,1,248,71,216.8,216.8,17,0.0,17,0,0.0
16433,1,106,28,184.3,184.3,17,0.0,17,0,0.0
13781,1,30,250,127.8,127.8,17,0.0,17,0,0.0
18185,1,183,249,304.3,304.3,17,0.0,17,0,0.0
12623,1,189,276,269.1,269.1,17,0.0,17,0,0.0
13411,1,72,107,213.5,213.5,17,0.0,18,0,0.0
15897,2,223,194,208.6,104.3,17,0.0,22,0,0.0
15186,2,215,14,411.4,205.7,17,8.56,19,0,0.0
16292,2,188,117,280.9,140.45,17,0.22,19,2,0.11
16552,2,219,242,379.7,189.85,17,8.13,17,0,0.0
15424,2,554,254,383.3,191.65,17,0.0,17,0,0.0
16766,2,536,273,1145.6,572.8,17,0.0,34,0,0.0
16781,2,111,365,294.7,147.35,17,0.39,19,2,0.11
14517,2,91,33,330.4,165.2,17,6.35,18,0,0.0
14431,2,124,298,423.3,211.65,17,0.2,21,4,0.19
13338,2,246,154,381.8,190.9,17,0.15,21,4,0.19
18108,2,82,248,264.6,132.3,17,0.28,19,2,0.11
13531,2,174,205,483.8,241.9,17,7.67,22,0,0.0
13837,2,182,211,266.6,133.3,17,6.18,18,0,0.0
13466,2,258,100,297.9,148.95,17,4.88,18,1,0.06
14491,2,139,175,340.9,170.45,17,12.31,17,0,0.0
17438,2,100,247,378.3,189.15,17,0.33,19,2,0.11
12852,2,145,290,299.8,149.9,17,0.21,20,3,0.15
17926,2,306,133,397.3,198.65,17,3.5,21,0,0.0
14264,3,66,154,319.5,106.5,17,12.0,19,2,0.11
15287,3,432,22,485.2,161.73333333333332,17,2.35,21,1,0.05
16851,3,271,4,342.5,114.16666666666667,17,2.47,20,0,0.0
17658,3,522,10,485.9,161.96666666666667,17,9.05,23,4,0.17
13502,3,264,16,292.0,97.333333333333329,17,18.0,18,0,0.0
12527,3,233,81,330.7,110.23333333333333,17,15.19,17,0,0.0
13763,3,725,63,1689.5,563.16666666666663,17,6.69,17,2,0.12
17076,3,295,36,841.1,280.36666666666667,17,13.62,25,0,0.0
18193,3,120,150,213.0,71.0,17,12.59,18,2,0.11
14828,3,2172,196,2139.8,713.26666666666677,17,8.69,17,0,0.0
13085,3,108,157,272.4,90.8,17,4.89,29,7,0.24
18059,4,253,9,296.7,74.175,17,3.05,20,2,0.1
16182,4,3791,72,6617.7,1654.425,17,8.19,28,0,0.0
18218,4,498,206,606.2,151.55,17,3.36,23,3,0.13
14403,5,513,130,1426.3,285.26,17,4.56,26,6,0.23
12912,5,670,2,1662.3,332.46,17,1.52,24,0,0.0
15110,7,241,23,973.2,139.02857142857144,17,7.68,39,4,0.1
17526,8,257,1,706.7,88.3375,17,16.41,23,4,0.17
17193,9,1238,35,1674.5,186.05555555555554,17,4.06,35,3,0.09
16482,1,346,15,220.6,220.6,18,0.0,18,0,0.0
12718,1,201,71,202.3,202.3,18,0.0,18,0,0.0
15520,1,314,1,343.5,343.5,18,0.0,18,0,0.0
15699,1,113,17,309.7,309.7,18,0.0,18,0,0.0
13874,1,180,358,540.5,540.5,18,0.0,18,0,0.0
14348,1,183,260,409.6,409.6,18,0.0,18,0,0.0
17120,1,120,233,307.5,307.5,18,0.0,18,0,0.0
16260,1,311,50,1035.5,1035.5,18,0.0,18,0,0.0
14528,1,278,37,364.2,364.2,18,0.0,18,0,0.0
13045,1,221,99,305.3,305.3,18,0.0,18,0,0.0
12834,1,110,282,312.4,312.4,18,0.0,18,0,0.0
14972,1,28,128,114.8,114.8,18,0.0,18,0,0.0
13052,1,222,212,348.1,348.1,18,0.0,18,0,0.0
18105,1,46,37,113.5,113.5,18,0.0,18,0,0.0
15254,1,275,127,300.4,300.4,18,0.0,18,0,0.0
13494,1,162,311,316.3,316.3,18,0.0,18,0,0.0
16796,1,186,89,305.6,305.6,18,0.0,18,0,0.0
15776,1,138,133,241.6,241.6,18,0.0,18,0,0.0
17732,1,93,372,304.0,304.0,18,0.0,18,0,0.0
16423,1,230,24,346.1,346.1,18,0.0,18,0,0.0
16366,1,256,18,327.3,327.3,18,0.0,18,0,0.0
14886,1,160,252,364.8,364.8,18,0.0,18,0,0.0
14536,1,39,259,170.9,170.9,18,0.0,18,0,0.0
17253,1,43,18,178.3,178.3,18,0.0,18,0,0.0
16202,1,191,360,365.3,365.3,18,0.0,18,0,0.0
14555,2,122,57,312.5,156.25,18,13.56,19,0,0.0
12492,2,190,63,227.2,113.6,18,2.47,18,0,0.0
16109,2,612,218,611.9,305.95,18,5.24,18,0,0.0
14747,2,82,247,294.3,147.15,18,0.06,19,1,0.05
12612,2,249,57,607.6,303.8,18,0.84,20,2,0.1
14479,2,117,253,316.2,158.1,18,6.53,18,0,0.0
16909,2,434,64,364.1,182.05,18,0.44,19,1,0.05
17691,2,134,358,290.4,145.2,18,0.56,19,0,0.0
15863,2,19,25,68.8,34.4,18,9.82,18,0,0.0
18040,2,148,19,357.2,178.6,18,12.56,19,0,0.0
13343,2,125,172,253.9,126.95,18,0.2,21,3,0.14
12566,2,261,72,292.7,146.35,18,0.72,19,1,0.05
17237,2,105,11,314.7,157.35,18,0.61,19,0,0.0
12544,2,130,29,299.7,149.85,18,0.33,19,1,0.05
17501,2,160,220,288.6,144.3,18,0.0,18,0,0.0
17946,2,75,233,149.6,74.8,18,1.37,20,0,0.0
16149,2,308,4,280.5,140.25,18,8.06,18,0,0.0
16034,3,242,196,437.7,145.9,18,6.48,22,0,0.0
15713,3,149,143,346.8,115.60000000000001,18,11.68,20,1,0.05
16239,3,218,56,372.9,124.3,18,6.6,21,2,0.1
17830,3,92,1,398.7,132.9,18,13.05,23,0,0.0
12493,3,203,165,362.8,120.93333333333334,18,1.5,21,1,0.05
17483,3,191,65,414.0,138.0,18,5.8,21,0,0.0
16079,3,864,16,1352.0,450.66666666666669,18,1.15,21,0,0.0
17951,4,610,39,990.8,247.7,18,16.65,21,1,0.05
14285,4,541,21,1910.0,477.5,18,5.92,27,0,0.0
13220,4,196,78,819.3,204.825,18,7.85,21,0,0.0
12507,4,874,134,1006.1,251.525,18,8.63,20,1,0.05
16473,4,195,164,314.9,78.725,18,9.5,19,1,0.05
13247,4,328,17,501.1,125.275,18,2.63,25,0,0.0
16955,5,246,184,493.7,98.74,18,7.48,26,1,0.04
16711,5,833,3,1651.0,330.2,18,16.76,22,0,0.0
15777,5,375,241,1021.6,204.32,18,5.62,22,1,0.05
16681,6,1407,72,1770.3,295.05,18,4.14,44,0,0.0
14342,6,338,21,608.7,101.45,18,8.45,23,2,0.09
17460,8,176,78,452.6,56.575,18,8.06,37,8,0.22
18061,10,955,21,2119.4,211.94,18,7.56,46,0,0.0
14397,23,1852,0,2556.7,111.16086956521738,18,2.16,95,8,0.08
17857,24,14652,3,25185.8,1049.4083333333333,18,7.18,50,2,0.04
12956,1,34,306,108.1,108.1,19,0.0,19,0,0.0
17977,1,342,29,288.1,288.1,19,0.0,21,0,0.0
15261,1,270,135,254.8,254.8,19,0.0,19,0,0.0
17697,1,93,236,338.9,338.9,19,0.0,19,0,0.0
12715,1,190,106,263.4,263.4,19,0.0,19,0,0.0
13600,1,324,312,219.5,219.5,19,0.0,19,0,0.0
16483,1,44,192,139.3,139.3,19,0.0,19,0,0.0
17761,1,398,32,712.8,712.8,19,0.0,19,0,0.0
16715,1,642,78,301.7,301.7,19,0.0,19,0,0.0
18099,1,149,127,168.3,168.3,19,0.0,19,0,0.0
16850,1,249,333,332.4,332.4,19,0.0,19,0,0.0
16207,1,140,25,394.4,394.4,19,0.0,19,0,0.0
13887,1,147,204,349.6,349.6,19,0.0,19,0,0.0
18203,1,43,157,160.4,160.4,19,0.0,19,0,0.0
18056,1,211,288,363.6,363.6,19,0.0,19,0,0.0
17356,1,166,311,178.2,178.2,19,0.0,19,0,0.0
16563,1,486,53,1077.7,1077.7,19,0.0,19,0,0.0
16193,1,219,236,314.4,314.4,19,0.0,19,0,0.0
18222,1,335,92,443.0,443.0,19,0.0,19,0,0.0
13621,1,343,116,213.8,213.8,19,0.0,19,0,0.0
12650,1,250,3,242.4,242.4,19,0.0,19,0,0.0
13449,1,222,23,291.9,291.9,19,0.0,19,0,0.0
16318,1,199,35,328.1,328.1,19,0.0,19,0,0.0
16448,1,76,198,183.0,183.0,19,0.0,19,0,0.0
12552,1,85,39,317.8,317.8,19,0.0,19,0,0.0
15748,1,50,40,144.4,144.4,19,0.0,20,0,0.0
13626,1,209,252,257.2,257.2,19,0.0,19,0,0.0
14757,1,160,75,420.5,420.5,19,0.0,19,0,0.0
14247,1,47,278,136.8,136.8,19,0.0,20,0,0.0
15623,1,125,141,301.0,301.0,19,0.0,19,0,0.0
17901,1,24,29,110.4,110.4,19,0.0,19,0,0.0
15193,1,144,60,499.3,499.3,19,0.0,19,0,0.0
12915,2,93,148,363.6,181.8,19,10.62,22,0,0.0
17031,2,235,11,380.4,190.2,19,6.81,22,0,0.0
18072,2,48,155,12.2,6.1,19,0.91,34,16,0.47
16855,2,164,23,328.4,164.2,19,1.06,19,0,0.0
13727,2,162,28,333.5,166.75,19,0.21,20,0,0.0
13817,2,208,29,329.0,164.5,19,15.33,22,0,0.0
15664,2,141,50,358.6,179.3,19,17.11,19,2,0.11
15308,2,173,270,302.3,151.15,19,0.15,21,2,0.1
15690,2,408,4,239.8,119.9,19,5.33,19,0,0.0
15912,2,185,178,264.6,132.3,19,3.0,19,0,0.0
12516,2,868,77,1186.1,593.05,19,4.43,24,0,0.0
17453,2,219,17,486.7,243.35,19,2.56,19,0,0.0
13579,2,176,14,467.0,233.5,19,16.09,23,0,0.0
18261,2,146,43,324.2,162.1,19,2.6,21,0,0.0
14350,2,166,270,258.7,129.35,19,0.15,21,3,0.14
17155,2,242,17,251.7,125.85,19,8.42,20,0,0.0
16648,2,269,38,270.9,135.45,19,0.2,21,2,0.1
14538,2,155,64,388.2,194.1,19,10.61,19,0,0.0
13899,2,156,16,388.5,194.25,19,14.33,19,0,0.0
14950,2,135,8,361.3,180.65,19,0.53,20,1,0.05
14512,2,122,187,275.3,137.65,19,2.0,23,0,0.0
17674,2,672,74,551.0,275.5,19,11.31,27,0,0.0
13345,2,138,276,327.6,163.8,19,0.5,21,2,0.1
13497,3,159,282,321.0,107.0,19,4.47,20,1,0.05
17190,3,160,58,249.7,83.233333333333334,19,7.79,20,1,0.05
14586,3,236,227,134.2,44.733333333333327,19,1.88,27,8,0.3
12827,3,197,5,430.1,143.36666666666667,19,1.58,25,0,0.0
16174,3,651,126,1009.5,336.5,19,1.09,23,0,0.0
17588,3,676,100,1240.2,413.40000000000003,19,5.95,23,0,0.0
18155,4,258,75,347.8,86.95,19,7.96,28,3,0.11
14824,4,525,10,1127.7,281.925,19,2.82,29,0,0.0
13092,6,271,70,459.8,76.63333333333334,19,11.48,26,1,0.04
18037,6,20,154,70.0,11.666666666666666,19,11.39,19,0,0.0
17937,7,1754,8,4301.2,614.4571428571428,19,8.38,43,0,0.0
17510,1,214,24,308.5,308.5,20,0.0,20,0,0.0
14015,1,378,52,917.3,917.3,20,0.0,20,0,0.0
12564,1,130,261,402.9,402.9,20,0.0,20,0,0.0
13923,1,185,53,351.1,351.1,20,0.0,20,0,0.0
12648,1,159,154,300.1,300.1,20,0.0,20,0,0.0
12790,1,164,192,294.9,294.9,20,0.0,20,0,0.0
15010,1,184,35,308.9,308.9,20,0.0,20,0,0.0
14633,1,96,266,344.9,344.9,20,0.0,20,0,0.0
15016,1,76,172,170.0,170.0,20,0.0,20,0,0.0
15017,1,63,33,125.6,125.6,20,0.0,20,0,0.0
13706,1,189,302,330.8,330.8,20,0.0,20,0,0.0
13844,1,196,11,361.6,361.6,20,0.0,20,0,0.0
15825,1,220,172,532.9,532.9,20,0.0,20,0,0.0
12614,1,76,277,315.6,315.6,20,0.0,20,0,0.0
15210,1,228,225,331.2,331.2,20,0.0,20,0,0.0
12452,1,181,16,348.6,348.6,20,0.0,20,0,0.0
14951,1,311,79,311.7,311.7,20,0.0,20,0,0.0
15148,1,187,10,301.3,301.3,20,0.0,20,0,0.0
17985,1,171,22,631.4,631.4,20,0.0,21,0,0.0
14888,1,184,207,369.2,369.2,20,0.0,20,0,0.0
16627,1,162,79,322.8,322.8,20,0.0,20,0,0.0
16697,1,27,241,112.8,112.8,20,0.0,21,0,0.0
16236,1,184,78,432.2,432.2,20,0.0,20,0,0.0
12582,2,296,238,351.4,175.7,20,2.58,20,0,0.0
13300,2,201,164,365.3,182.65,20,0.19,22,2,0.09
14902,2,209,21,314.1,157.05,20,0.17,24,4,0.17
14448,2,104,9,375.4,187.7,20,18.63,20,0,0.0
12793,2,292,334,461.5,230.75,20,1.71,22,0,0.0
18095,2,419,312,580.0,290.0,20,1.0,21,0,0.0
13863,2,219,245,299.6,149.8,20,0.1,22,2,0.09
17636,2,176,8,265.9,132.95,20,0.43,24,4,0.17
14619,2,145,239,379.5,189.75,20,0.29,22,2,0.09
15636,2,284,89,724.8,362.4,20,8.0,25,0,0.0
12703,2,160,64,256.7,128.35,20,0.35,21,1,0.05
18053,2,301,66,297.1,148.55,20,0.2,21,1,0.05
17889,2,77,212,201.4,100.7,20,5.74,20,0,0.0
14311,2,125,225,229.7,114.85,20,0.65,27,7,0.26
15345,2,78,35,367.7,183.85,20,0.45,23,3,0.13
16297,3,181,249,278.6,92.866666666666674,20,0.86,22,2,0.09
17045,3,106,113,339.4,113.13333333333333,20,6.38,22,0,0.0
12498,3,156,21,349.7,116.56666666666666,20,1.8,21,0,0.0
15675,3,527,81,323.7,107.89999999999999,20,9.9,21,0,0.0
12559,3,279,310,500.2,166.73333333333332,20,0.4,21,1,0.05
17540,3,193,8,570.4,190.13333333333333,20,12.24,26,1,0.04
12930,4,250,78,409.9,102.475,20,3.54,27,2,0.07
15781,4,178,25,333.6,83.4,20,13.95,21,1,0.05
15969,4,120,2,582.9,145.725,20,9.05,21,1,0.05
16160,4,1153,64,1009.5,252.375,20,0.95,22,2,0.09
16356,4,92,197,210.3,52.575,20,2.52,32,1,0.03
16499,5,122,360,319.1,63.820000000000007,20,0.14,22,3,0.14
13750,5,516,53,1647.3,329.46,20,12.17,24,0,0.0
12691,5,388,28,927.8,185.56,20,12.58,27,0,0.0
13238,5,296,11,680.8,136.16,20,11.16,32,1,0.03
12601,6,239,189,479.6,79.933333333333337,20,6.09,24,1,0.04
14744,9,624,16,1073.5,119.27777777777777,20,13.31,27,2,0.07
13716,1,138,269,138.3,138.3,21,0.0,21,0,0.0
17226,1,406,308,393.5,393.5,21,0.0,21,0,0.0
18027,1,78,98,115.3,115.3,21,0.0,21,0,0.0
14622,1,146,184,320.6,320.6,21,0.0,21,0,0.0
16425,1,199,302,302.7,302.7,21,0.0,21,0,0.0
13927,1,214,74,349.0,349.0,21,0.0,21,0,0.0
15930,1,139,67,426.6,426.6,21,0.0,21,0,0.0
12639,1,198,238,366.1,366.1,21,0.0,21,0,0.0
13239,1,327,261,329.6,329.6,21,0.0,21,0,0.0
13304,1,238,351,300.4,300.4,21,0.0,21,0,0.0
12448,1,240,44,365.4,365.4,21,0.0,21,0,0.0
15652,1,208,91,337.7,337.7,21,0.0,21,0,0.0
16947,1,312,235,406.5,406.5,21,0.0,21,0,0.0
15923,1,122,372,127.1,127.1,21,0.0,21,0,0.0
18006,1,220,23,444.7,444.7,21,0.0,22,0,0.0
17767,1,128,15,271.2,271.2,21,0.0,21,0,0.0
15343,1,84,87,364.5,364.5,21,0.0,21,0,0.0
16071,1,180,44,326.2,326.2,21,0.0,21,0,0.0
15185,1,666,70,310.6,310.6,21,0.0,21,0,0.0
12365,1,173,291,320.7,320.7,21,0.0,21,0,0.0
14762,1,341,263,300.5,300.5,21,0.0,21,0,0.0
14041,1,94,266,141.4,141.4,21,0.0,21,0,0.0
13893,1,190,297,821.1,821.1,21,0.0,21,0,0.0
14098,1,104,36,147.4,147.4,21,0.0,21,0,0.0
16967,1,333,189,319.0,319.0,21,0.0,21,0,0.0
16252,1,-158,366,-295.1,-295.1,21,0.0,21,21,1.0
16135,1,209,262,517.5,517.5,21,0.0,21,0,0.0
13332,1,179,14,350.9,350.9,21,0.0,21,0,0.0
12538,1,191,29,363.9,363.9,21,0.0,21,0,0.0
13395,1,336,185,307.7,307.7,21,0.0,21,0,0.0
15115,1,157,18,340.1,340.1,21,0.0,21,0,0.0
14206,2,274,239,308.3,154.15,21,6.05,21,1,0.05
16999,2,294,23,484.8,242.4,21,2.27,23,0,0.0
17852,2,53,11,114.3,57.15,21,0.0,24,0,0.0
13091,2,450,21,319.8,159.9,21,0.3,24,3,0.13
15279,2,185,354,277.4,138.7,21,0.5,21,2,0.1
14220,2,272,247,632.4,316.2,21,5.5,21,0,0.0
17495,2,229,7,497.6,248.8,21,1.19,27,0,0.0
16808,2,196,99,288.4,144.2,21,7.95,23,0,0.0
17934,2,478,51,704.2,352.1,21,0.35,21,0,0.0
13589,2,114,14,379.7,189.85,21,8.2,21,0,0.0
15120,2,292,129,343.8,171.9,21,0.19,22,1,0.05
17134,2,98,106,413.2,206.6,21,7.14,23,0,0.0
14912,2,971,16,867.8,433.9,21,8.81,27,0,0.0
14104,2,72,154,216.2,108.1,21,0.55,21,0,0.0
18250,2,198,301,342.9,171.45,21,0.43,22,1,0.05
13005,3,167,173,469.0,156.33333333333334,21,2.54,29,3,0.1
14712,3,315,29,917.1,305.7,21,3.42,25,0,0.0
18024,3,148,152,236.8,78.933333333333337,21,0.0,22,1,0.05
13249,3,546,92,711.4,237.13333333333333,21,7.64,23,0,0.0
13473,3,260,60,417.5,139.16666666666666,21,12.9,22,1,0.05
13873,4,138,119,381.7,95.425,21,8.22,24,1,0.04
12967,4,243,3,1194.8,298.7,21,11.44,33,14,0.42
12348,4,2332,75,1437.2,359.3,21,10.85,27,0,0.0
15344,5,106,0,476.6,95.320000000000007,21,2.29,32,6,0.19
12924,5,479,88,922.0,184.4,21,8.17,30,1,0.03
12939,8,4876,64,11581.8,1447.725,21,5.83,47,0,0.0
16826,1,158,51,341.7,341.7,22,0.0,22,0,0.0
16147,1,246,133,375.0,375.0,22,0.0,22,0,0.0
15243,1,185,74,316.7,316.7,22,0.0,22,0,0.0
14453,1,49,190,119.9,119.9,22,0.0,22,0,0.0
17508,1,289,280,387.3,387.3,22,0.0,22,0,0.0
12976,1,561,211,738.6,738.6,22,0.0,22,0,0.0
15130,1,197,169,330.1,330.1,22,0.0,22,0,0.0
16758,1,203,65,369.3,369.3,22,0.0,22,0,0.0
14413,1,67,362,121.0,121.0,22,0.0,22,0,0.0
13193,1,46,61,112.1,112.1,22,0.0,25,0,0.0
13372,1,158,89,328.6,328.6,22,0.0,22,0,0.0
14142,1,313,373,311.8,311.8,22,0.0,22,0,0.0
13774,1,192,81,345.0,345.0,22,0.0,22,0,0.0
13504,1,178,64,295.9,295.9,22,0.0,22,0,0.0
15047,1,222,269,343.6,343.6,22,0.0,22,0,0.0
17038,1,28,30,112.4,112.4,22,0.0,22,0,0.0
17654,1,41,277,117.5,117.5,22,0.0,22,0,0.0
16305,1,256,138,361.2,361.2,22,0.0,22,0,0.0
17836,1,87,47,109.8,109.8,22,0.0,23,0,0.0
15153,1,198,31,329.3,329.3,22,0.0,22,0,0.0
16982,1,182,60,384.1,384.1,22,0.0,22,0,0.0
13075,1,485,129,919.6,919.6,22,0.0,22,0,0.0
13210,1,316,93,353.5,353.5,22,0.0,22,0,0.0
12733,1,137,234,384.0,384.0,22,0.0,22,0,0.0
17046,1,510,157,642.0,642.0,22,0.0,22,0,0.0
14703,1,183,14,318.2,318.2,22,0.0,22,0,0.0
14068,1,73,320,265.9,265.9,22,0.0,24,0,0.0
14697,2,181,218,188.6,94.3,22,0.0,22,0,0.0
16250,2,208,261,389.4,194.7,22,4.87,24,0,0.0
15597,2,276,29,315.7,157.85,22,0.23,23,1,0.04
16441,2,173,67,381.2,190.6,22,9.74,24,0,0.0
13359,2,158,59,381.3,190.65,22,0.18,23,1,0.04
15695,2,212,266,410.0,205.0,22,0.0,22,0,0.0
14850,2,285,311,278.1,139.05,22,2.67,22,1,0.05
14628,2,272,91,672.0,336.0,22,6.57,24,0,0.0
